name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
阳光上东,朝阳,3,1,2,159.9㎡,低层(共11层),2004年建造,西,距14号线(东)东风北桥步行1km,1430
松榆西里,朝阳,2,1,1,53.2㎡,地下(共6层),1995年建造,南北,距14号线(东)十里河步行1.3km,238
紫荆豪庭,朝阳,3,2,2,144.6㎡,共3层,2003年建造,西南,距14号线(东)金台路步行1.6km,730
富力城(A区),朝阳,2,2,1,85㎡,高层(共30层),2004年建造,西北,距14号线(东)九龙山步行1.8km,920
首城国际,朝阳,2,1,1,89.4㎡,中层(共28层),2010年建造,南,距14号线(东)九龙山步行919m,920
华腾园,朝阳,2,1,1,87.1㎡,中层(共28层),2005年建造,南北,距14号线(东)平乐园步行1.4km,625
首城国际,朝阳,3,1,1,89.1㎡,低层(共28层),2010年建造,南北,距14号线(东)九龙山步行919m,930
百环家园,朝阳,2,2,1,95.8㎡,中层(共28层),2005年建造,东南,距14号线(东)九龙山步行1.5km,590
CLASS果岭里,朝阳,4,2,3,199.9㎡,低层(共7层),2003年建造,南北,距14号线(东)望京步行1.6km,2230
北京壹号院,朝阳,3,2,3,232㎡,低层(共8层),2016年建造,南北,距14号线(东)枣营步行651m,4100
阳光上东,朝阳,2,2,2,138.9㎡,中层(共10层),2008年建造,东西,距14号线(东)东风北桥步行1km,1310
望京西园三区,朝阳,1,1,1,82㎡,高层(共22层),2000年建造,南,距14号线(东)望京步行377m,620
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,东南,距14号线(东)平乐园步行1km,345
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,东南,距14号线(东)平乐园步行1km,350
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,南北,距14号线(东)平乐园步行1km,355
农光东里,朝阳,2,1,1,65.6㎡,中层(共18层),1996年建造,东南,距14号线(东)平乐园步行1km,353
阳光上东,朝阳,2,2,2,129.1㎡,中层(共9层),2007年建造,南北,距14号线(东)东风北桥步行1km,1250
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,东南,距14号线(东)平乐园步行1km,350
农光东里,朝阳,2,1,1,65㎡,中层(共18层),1996年建造,南北,距14号线(东)平乐园步行1km,345
金台里,朝阳,2,1,1,62.1㎡,高层(共6层),1980年建造,东西,距14号线(东)金台路步行772m,400
维多莉亚花园公寓,朝阳,3,2,2,159.1㎡,低层(共13层),2012年建造,东西,距14号线(东)枣营步行998m,1130
首城国际,朝阳,2,1,1,76.1㎡,低层(共27层),2010年建造,东北,距14号线(东)九龙山步行919m,730
慧谷阳光,朝阳,3,2,2,126.5㎡,中层(共11层),2004年建造,南北,距14号线(东)望京步行1.2km,1280
华彩国际公寓,朝阳,1,1,1,53㎡,高层(共21层),2008年建造,南,距14号线(东)东湖渠步行229m,600
华威北里,朝阳,1,1,1,46.4㎡,中层(共18层),1997年建造,东南,距14号线(东)十里河步行1.7km,318
首城国际,朝阳,1,1,1,66.3㎡,低层(共28层),2010年建造,西南,距14号线(东)九龙山步行919m,596
梵悦108,朝阳,1,2,1,129.7㎡,低层(共24层),2018年建造,南,距14号线(东)大望路步行1km,1600
望京西园三区,朝阳,1,1,1,76㎡,低层(共12层),2001年建造,东南,距14号线(东)望京步行377m,600
华腾园,朝阳,1,1,1,59㎡,中层(共28层),2003年建造,南北,距14号线(东)平乐园步行1.4km,446
东叁金茂府,丰台,3,2,2,125㎡,低层(共11层),2021年建造,南北,距14号线(东)十里河步行1.1km,1090
阳光上东,朝阳,3,2,2,181㎡,中层(共9层),2002年建造,南,距14号线(东)东风北桥步行1km,1600
北京壹号院,朝阳,3,2,3,247.4㎡,中层(共9层),2019年建造,东西,距14号线(东)枣营步行651m,4699
